time,2182a_volt,TMP117_room_temp,RTEMperature,ACALtemp
1714679567.918021,+2.72453635E-08,24.02,29.06,30.61
1714679570.7577195,+1.80280952E-08,24.02,29.06,30.61
1714679572.588017,+2.71417436E-08,24.02,29.06,30.61
1714679574.4275742,+7.15377120E-09,24.02,29.06,30.61
1714679577.2476552,+2.31026238E-08,24.02,29.06,30.61
1714679579.0872836,+2.31027661E-08,24.01,29.06,30.61
1714679581.9271135,+1.22286004E-08,24.01,29.06,30.61
1714679583.7569797,+1.10893726E-08,24.01,29.06,30.61
1714679586.596675,+1.55426506E-08,24.01,29.06,30.61
1714679588.4267142,+1.15035931E-08,24.02,29.06,30.61
1714679591.2564597,+3.78087382E-08,24.02,29.06,30.61
1714679593.0861034,+2.22741943E-08,24.02,29.06,30.61
1714679595.926062,+1.85458757E-08,24.02,29.06,30.61
1714679597.945941,+1.65781378E-08,24.02,29.06,30.61
1714679600.7860773,+2.69347435E-08,24.02,29.06,30.61
1714679602.9456434,+1.86496586E-08,24.02,29.06,30.61
1714679605.7853677,+3.01450513E-08,24.02,29.06,30.61
1714679607.9554124,+2.65203006E-08,24.02,29.06,30.61
1714679610.7948678,+2.53812256E-08,24.02,29.06,30.61
1714679612.944934,+7.56822246E-09,24.02,29.06,30.61
1714679615.7647626,+1.52318622E-08,24.02,29.06,30.61
1714679617.944826,+2.35169887E-08,24.02,29.06,30.61
1714679620.764398,+2.27921911E-08,24.02,29.06,30.61
1714679622.9639714,+2.02028587E-08,24.02,29.06,30.61
1714679625.803718,+1.53353694E-08,24.02,29.06,30.61
1714679627.9638286,+2.28956780E-08,24.02,29.06,30.61
1714679630.8036847,+2.05137156E-08,24.02,29.06,30.61
1714679632.633606,+2.85918110E-08,24.02,29.06,30.61
1714679634.4637997,+1.92709666E-08,24.02,29.06,30.61
1714679637.3036208,+3.34593218E-08,24.02,29.06,30.61
1714679639.1333325,+2.76594524E-08,24.02,29.06,30.61
1714679641.9731297,+2.40348013E-08,24.02,29.06,30.61
1714679643.8127713,+1.77175394E-08,24.02,29.06,30.61
1714679646.6525366,+1.60603692E-08,24.02,29.06,30.61
1714679648.4825673,+1.78208625E-08,24.02,29.06,30.61
1714679651.3225868,+9.84658615E-09,24.02,29.06,30.61
1714679653.1521902,+2.54848749E-08,24.02,29.06,30.61
1714679655.9921393,+1.37820272E-08,24.02,29.06,30.61
1714679657.991878,+2.33098101E-08,24.02,29.06,30.61
1714679660.8319206,+1.32640351E-08,24.02,29.06,30.61
1714679662.981723,+1.53353819E-08,24.02,29.06,30.61
1714679665.8216848,+2.65203859E-08,24.02,29.06,30.61
1714679668.0012805,+2.60025989E-08,24.02,29.06,30.61
1714679670.8409638,+2.48634427E-08,24.02,29.06,30.61
1714679673.0010402,+2.18600596E-08,24.02,29.06,30.61
1714679675.8408446,+2.48633062E-08,24.02,29.06,30.61
1714679678.010786,+2.64169412E-08,24.03,29.06,30.61
1714679680.8502374,+1.98921769E-08,24.03,29.06,30.61
1714679683.0101774,+1.35749067E-08,24.02,29.05,30.61
1714679685.8503838,+2.31030140E-08,24.02,29.05,30.61
1714679688.0202003,+1.87530043E-08,24.02,29.05,30.61
1714679690.8498936,+2.56919593E-08,24.02,29.05,30.61
1714679692.6895058,+3.11808589E-08,24.02,29.05,30.61
1714679694.519591,+2.81775853E-08,24.02,29.05,30.61
1714679697.3597498,+3.09737517E-08,24.02,29.05,30.61
1714679699.1988409,+1.84424687E-08,24.02,29.05,30.61
1714679702.039145,+2.50706112E-08,24.02,29.05,30.61
1714679703.8688996,+3.30447684E-08,24.02,29.05,30.61
1714679706.7085924,+2.64170093E-08,24.02,29.05,30.61
1714679708.5388067,+2.65202454E-08,24.02,29.05,30.61
1714679711.3687193,+2.35170078E-08,24.02,29.05,30.61
1714679713.1982744,+2.49669194E-08,24.02,29.05,30.61
1714679716.0381875,+1.93746603E-08,24.02,29.05,30.61
1714679718.0381896,+2.34135522E-08,24.02,29.05,30.61
1714679720.877779,+2.16529266E-08,24.02,29.05,30.61
1714679723.0378225,+2.20672282E-08,24.02,29.05,30.61
1714679725.877509,+1.80282527E-08,24.02,29.04,30.61
1714679728.0476246,+2.13421901E-08,24.02,29.04,30.61
1714679730.8869581,+2.13421756E-08,24.02,29.04,30.61
1714679733.0568879,+3.15948877E-08,24.02,29.05,30.61
1714679735.8868408,+2.51740350E-08,24.02,29.04,30.61
1714679738.0569012,+7.56818961E-09,24.02,29.04,30.61
1714679740.8962126,+1.22285109E-08,24.02,29.05,30.61
1714679743.056256,+1.24356848E-08,24.02,29.05,30.61
1714679745.8963778,+1.89601169E-08,24.02,29.04,30.61
1714679748.0656574,+2.19636094E-08,24.02,29.04,30.61
1714679750.8958538,+2.31028782E-08,24.02,29.04,30.61
1714679752.7156482,+3.70841704E-08,24.02,29.04,30.61
1714679754.5454478,+2.20671269E-08,24.02,29.04,30.61
1714679757.3755183,+2.98343267E-08,24.02,29.04,30.61
1714679759.2151303,+1.30570889E-08,24.02,29.04,30.61
1714679762.0450358,+2.02029634E-08,24.02,29.04,30.61
1714679763.8748558,+2.07208776E-08,24.02,29.04,30.61
1714679766.714839,+1.93744384E-08,24.02,29.04,30.61
1714679768.5447776,+2.81775409E-08,24.02,29.04,30.61
1714679771.3747492,+2.69344498E-08,24.02,29.04,30.61
1714679773.1944788,+4.14335971E-08,24.02,29.04,30.61
1714679776.03421,+2.27919039E-08,24.02,29.04,30.61
1714679778.0840025,+1.50248138E-08,24.02,29.04,30.61
1714679780.9238248,+3.78088970E-08,24.02,29.04,30.61
1714679783.0941222,+2.60027764E-08,24.02,29.04,30.61
1714679785.9235919,+2.44491153E-08,24.02,29.04,30.61
1714679788.0932705,+2.22744271E-08,24.02,29.04,30.61
1714679790.9231577,+2.25847463E-08,24.02,29.04,30.61
1714679793.0929375,+1.99958914E-08,24.02,29.04,30.61
1714679795.9331105,+3.56341872E-08,24.02,29.04,30.61
1714679798.1027122,+1.82352506E-08,24.02,29.04,30.61
1714679800.942413,+2.45528566E-08,24.02,29.04,30.61
1714679803.1121836,+2.47597691E-08,24.02,29.04,30.61
1714679805.952392,+1.94780457E-08,24.02,29.04,30.61
1714679808.1116986,+2.02029483E-08,24.02,29.04,30.61
1714679810.9519088,+1.34712346E-08,24.02,29.04,30.61
1714679812.7817001,+2.41384560E-08,24.02,29.04,30.61
1714679814.6115015,+1.80280263E-08,24.02,29.04,30.61
1714679817.4513352,+1.64744830E-08,24.02,29.04,30.61
1714679819.2811255,+3.06630945E-08,24.02,29.04,30.61
1714679822.1111536,+2.43455556E-08,24.02,29.04,30.61
1714679823.930888,+3.92588552E-08,24.01,29.04,30.61
1714679826.7707326,+2.12384421E-08,24.01,29.04,30.61
1714679828.6003792,+2.16529996E-08,24.01,29.04,30.61
1714679831.4403405,+1.46106037E-08,24.01,29.04,30.61
1714679833.2700965,+3.03522895E-08,24.0,29.04,30.61
1714679836.1100736,+2.61059355E-08,24.0,29.04,30.61
1714679838.1400247,+2.29989845E-08,24.0,29.04,30.61
1714679840.9794736,+2.46564211E-08,24.0,29.04,30.61
1714679843.139286,+2.37240545E-08,24.01,29.04,30.61
1714679845.9694915,+2.67275358E-08,24.01,29.04,30.61
1714679848.1493194,+1.89600923E-08,24.0,29.04,30.61
1714679850.9889975,+2.10314385E-08,24.0,29.04,30.61
1714679853.1487575,+1.47141495E-08,24.01,29.04,30.61
1714679855.98917,+2.67274912E-08,24.01,29.04,30.61
1714679858.148985,+2.85916990E-08,24.01,29.04,30.61
1714679860.9882693,+2.02030487E-08,24.01,29.04,30.61
1714679863.148375,+2.83845916E-08,24.01,29.04,30.61
1714679865.9880428,+4.05013811E-08,24.01,29.04,30.61
1714679868.1680052,+2.09278757E-08,24.0,29.04,30.61
1714679871.0080438,+1.64748284E-08,24.0,29.04,30.61
1714679872.8475952,+1.69924171E-08,24.0,29.04,30.61
1714679874.6776474,+2.65203502E-08,24.0,29.04,30.61
1714679877.506987,+3.21129455E-08,24.0,29.04,30.61
1714679879.3373559,+2.18599279E-08,24.01,29.04,30.61
1714679882.1769736,+2.40349747E-08,24.01,29.04,30.61
1714679884.0170364,+1.91674584E-08,24.01,29.04,30.61
1714679886.8567255,+2.48632278E-08,24.01,29.04,30.61
1714679888.6864083,+2.34134401E-08,24.01,29.04,30.61
1714679891.5267334,+1.44034524E-08,24.01,29.04,30.61
1714679893.3660305,+2.29990924E-08,24.01,29.04,30.61
1714679896.206238,+3.36662783E-08,24.01,29.04,30.61
1714679898.1857486,+1.39892995E-08,24.01,29.04,30.61
1714679901.025868,+1.87531353E-08,24.01,29.04,30.61
1714679903.196058,+1.48177087E-08,24.0,29.04,30.61
1714679906.0355098,+1.91673507E-08,24.0,29.04,30.61
1714679908.19511,+3.02486985E-08,24.0,29.04,30.61
1714679911.035169,+2.37242164E-08,24.0,29.04,30.61
1714679913.2046928,+2.00994310E-08,24.01,29.04,30.61
1714679916.0442646,+2.49668235E-08,24.01,29.04,30.61
1714679918.2048407,+2.37242435E-08,24.01,29.04,30.61
1714679921.044414,+3.53234061E-08,24.01,29.04,30.61
1714679923.2142687,+1.56461859E-08,24.01,29.04,30.61
1714679926.0444243,+1.91674195E-08,24.01,29.04,30.61
1714679928.2140996,+7.05033662E-09,24.0,29.04,30.61
1714679931.0437047,+2.27920049E-08,24.0,29.03,30.61
1714679932.8737297,+2.12387197E-08,24.0,29.04,30.61
1714679934.7034197,+1.21249697E-08,24.01,29.03,30.61
1714679937.543321,+1.77174336E-08,24.01,29.03,30.61
1714679939.3735344,+2.45525797E-08,24.0,29.03,30.61
1714679942.2029974,+1.34713006E-08,24.0,29.03,30.61
1714679944.0229447,+4.28836509E-08,24.0,29.03,30.61
1714679946.8626168,+2.27921909E-08,24.0,29.03,30.61
1714679948.6924179,+2.47598788E-08,24.0,29.03,30.61
1714679951.5323746,+2.56920152E-08,24.0,29.03,30.61
1714679953.372298,+2.99381846E-08,24.01,29.03,30.61
1714679956.212123,+1.19177001E-08,24.01,29.03,30.61
1714679958.2319405,+2.47597834E-08,24.0,29.03,30.61
1714679961.0713966,+2.41385383E-08,24.0,29.03,30.61
1714679963.2414508,+5.04437355E-08,24.01,29.03,30.61
1714679966.0713556,+2.49671157E-08,24.01,29.03,30.61
1714679968.2513115,+3.16986623E-08,24.0,29.03,30.61
1714679971.0909781,+2.77634272E-08,24.0,29.03,30.61
1714679973.2507625,+3.29415038E-08,24.0,29.03,30.61
1714679976.090917,+2.57955174E-08,24.0,29.03,30.61
1714679978.2608633,+2.86952413E-08,24.0,29.03,30.61
1714679981.1004348,+1.11928801E-08,24.0,29.03,30.61
1714679983.260329,+1.98921324E-08,24.0,29.03,30.61
1714679986.0999157,+3.14915684E-08,24.0,29.03,30.61
1714679988.2598984,+2.00994644E-08,24.0,29.03,30.61
1714679991.0997136,+2.38276391E-08,24.0,29.03,30.61
1714679992.93953,+2.19634886E-08,24.0,29.03,30.61
1714679994.7694309,+1.84424307E-08,23.99,29.03,30.61
1714679997.609017,+4.00873149E-08,23.99,29.03,30.61
1714679999.4394264,+2.65207312E-08,23.99,29.03,30.61
1714680002.2787678,+1.82353075E-08,23.99,29.03,30.61
1714680004.1088157,+2.95236275E-08,23.99,29.03,30.61
1714680006.9486446,+2.21706313E-08,23.99,29.03,30.61
1714680008.7784324,+2.39315012E-08,23.99,29.03,30.61
1714680011.598397,+3.73946401E-08,23.99,29.03,30.61
1714680013.437949,+2.41385059E-08,23.99,29.03,30.61
1714680016.2780223,+2.40348023E-08,23.99,29.03,30.61
1714680018.2878768,+1.73033517E-08,23.98,29.02,30.61
1714680021.117524,+3.06627743E-08,23.98,29.02,30.61
1714680023.287835,+1.48176872E-08,23.98,29.02,30.61
1714680026.1270938,+3.09736585E-08,23.98,29.02,30.61
1714680028.2971866,+3.33554549E-08,23.98,29.02,30.61
1714680031.1369686,+3.07665416E-08,23.98,29.02,30.61
1714680033.2970283,+3.73944946E-08,23.98,29.02,30.61
1714680036.1267316,+3.73944792E-08,23.98,29.02,30.61
1714680038.3063278,+2.51740981E-08,23.98,29.02,30.61
1714680041.1464617,+2.78667518E-08,23.98,29.02,30.61
1714680043.306261,+2.98344607E-08,23.98,29.02,30.61
1714680046.1459677,+2.79702332E-08,23.98,29.02,30.61
1714680048.2961802,+2.79703023E-08,23.98,29.02,30.61
1714680051.1357384,+1.83389314E-08,23.98,29.02,30.61
1714680052.9656556,+2.71417681E-08,23.98,29.02,30.61
1714680054.795462,+1.41962233E-08,23.98,29.02,30.61
1714680057.6352148,+1.93746911E-08,23.98,29.02,30.61
1714680059.4653323,+2.22742443E-08,23.98,29.02,30.61
1714680062.3051605,+2.90059004E-08,23.98,29.02,30.61
1714680064.14483,+1.56462519E-08,23.98,29.02,30.61
1714680066.9844084,+2.60028406E-08,23.98,29.02,30.61
1714680068.8147085,+1.97886432E-08,23.98,29.02,30.61
1714680071.6541662,+2.08242725E-08,23.98,29.02,30.61
1714680073.484084,+2.85918415E-08,23.98,29.02,30.61
1714680076.3241622,+2.63132604E-08,23.98,29.02,30.61
1714680078.333724,+2.65202680E-08,23.97,29.02,30.61
1714680081.1735523,+2.13420877E-08,23.97,29.02,30.61
1714680083.3435721,+1.10894088E-08,23.98,29.02,30.61
1714680086.18334,+2.34133460E-08,23.98,29.02,30.61
1714680088.3330312,+2.04102891E-08,23.97,29.02,30.61
1714680091.1729991,+3.25270874E-08,23.97,29.02,30.61
1714680093.3427937,+3.07665392E-08,23.97,29.02,30.61
1714680096.182939,+1.56460502E-08,23.97,29.01,30.61
1714680098.352106,+3.11808031E-08,23.97,29.01,30.61
1714680101.1822271,+2.20671896E-08,23.97,29.01,30.61
1714680103.3623908,+1.98923412E-08,23.97,29.01,30.61
1714680106.2021022,+1.99959074E-08,23.97,29.01,30.61
1714680108.3522112,+2.68309458E-08,23.97,29.01,30.61
1714680111.1916633,+2.13420454E-08,23.97,29.01,30.61
1714680113.031605,+2.35172074E-08,23.97,29.01,30.61
1714680114.8612628,+1.10892697E-08,23.96,29.01,30.61
1714680117.7009184,+2.02030892E-08,23.96,29.01,30.61
1714680119.5309768,+2.26884882E-08,23.96,29.01,30.61
1714680122.3707502,+1.80280892E-08,23.96,29.01,30.61
1714680124.2107682,+2.70382721E-08,23.96,29.01,30.61
1714680127.0507023,+2.74523770E-08,23.96,29.01,30.61
1714680128.8702729,+2.14456277E-08,23.96,29.01,30.61
1714680131.7100918,+1.02608275E-08,23.96,29.01,30.61
1714680133.5303977,+3.82233255E-08,23.96,29.01,30.61
1714680136.36997,+2.05137005E-08,23.96,29.01,30.61
1714680138.369662,+2.67273982E-08,23.96,29.01,30.61
1714680141.2092884,+2.09278867E-08,23.96,29.01,30.61
1714680143.3896642,+1.59567252E-08,23.96,29.01,30.61
1714680146.2295692,+3.19056849E-08,23.96,29.01,30.61
1714680148.399133,+2.42422141E-08,23.96,29.01,30.61
1714680151.238675,+3.13880299E-08,23.96,29.01,30.61
1714680153.3885684,+3.53234559E-08,23.96,29.01,30.61
1714680156.2187006,+2.16528184E-08,23.96,29.00,30.61
1714680158.3879702,+1.89601502E-08,23.96,29.00,30.61
1714680161.2281747,+1.84423581E-08,23.96,29.00,30.61
1714680163.4080846,+1.91672658E-08,23.96,29.00,30.61
1714680166.2276464,+2.53811519E-08,23.96,29.00,30.61
1714680168.4081075,+1.51282528E-08,23.95,29.00,30.61
1714680171.2472963,+2.71419365E-08,23.95,29.00,30.61
1714680173.0775135,+1.06751480E-08,23.95,29.00,30.61
1714680174.907114,+2.43455828E-08,23.95,29.00,30.61
1714680177.7466824,+2.24812514E-08,23.95,29.00,30.61
1714680179.5769863,+3.39771652E-08,23.95,29.00,30.61
1714680182.4170601,+3.52198029E-08,23.95,29.00,30.61
1714680184.257035,+3.71876105E-08,23.95,29.00,30.61
1714680187.0965548,+3.31484612E-08,23.95,29.00,30.61
1714680188.926754,+1.86497197E-08,23.95,29.00,30.61
1714680191.7666695,+1.96851257E-08,23.95,29.00,30.61
1714680193.6065915,+1.75104008E-08,23.95,29.00,30.61
1714680196.44607,+1.66818934E-08,23.95,29.00,30.61
1714680198.435885,+2.52777267E-08,23.95,29.00,30.61
1714680201.275699,+2.69345694E-08,23.95,29.00,30.61
1714680203.4358127,+2.60028498E-08,23.95,28.99,30.61
1714680206.2752473,+3.28377825E-08,23.95,28.99,30.61
1714680208.4451919,+2.07209841E-08,23.95,28.99,30.61
1714680211.2851503,+3.09736338E-08,23.95,28.99,30.61
1714680213.444796,+3.41839631E-08,23.95,28.99,30.61
1714680216.285105,+2.74524347E-08,23.95,28.99,30.61
1714680218.4543815,+2.51743118E-08,23.95,28.99,30.61
1714680221.2940254,+1.65781280E-08,23.95,28.99,30.61
1714680223.4544578,+1.97885622E-08,23.95,28.99,30.61
1714680226.2937644,+3.61517791E-08,23.95,28.99,30.61
1714680228.4639523,+3.32521159E-08,23.95,28.99,30.61
1714680231.3039277,+2.67274510E-08,23.95,28.99,30.61
1714680233.143963,+2.80739595E-08,23.95,28.99,30.61
1714680234.9735482,+1.42999257E-08,23.95,28.99,30.61
1714680237.8132415,+3.16984612E-08,23.95,28.99,30.61
1714680239.64339,+2.08245688E-08,23.95,28.99,30.61
1714680242.4828458,+1.64746596E-08,23.95,28.99,30.61
1714680244.3227556,+3.51162268E-08,23.95,28.99,30.61
1714680247.1624584,+3.40805628E-08,23.95,28.98,30.61
1714680248.9923267,+2.85915505E-08,23.95,28.98,30.61
1714680251.832723,+2.08240490E-08,23.95,28.98,30.61
1714680253.6725292,+2.17562600E-08,23.95,28.98,30.61
1714680256.512013,+1.67853893E-08,23.95,28.98,30.61
1714680258.4817646,+2.13421806E-08,23.95,28.98,30.61
1714680261.321639,+2.45525941E-08,23.95,28.98,30.61
1714680263.4918272,+2.22742563E-08,23.95,28.98,30.61
1714680266.3215973,+2.77631144E-08,23.95,28.98,30.61
1714680268.491346,+2.41384504E-08,23.94,28.98,30.61
1714680271.3308036,+2.87986008E-08,23.94,28.98,30.61
1714680273.5007107,+2.47598966E-08,23.94,28.98,30.61
1714680276.3204303,+3.40807791E-08,23.94,28.97,30.61
1714680278.5006173,+3.95697847E-08,23.95,28.97,30.61
1714680281.3405635,+2.76594742E-08,23.95,28.97,30.61
1714680283.5101357,+2.35170582E-08,23.95,28.97,30.61
1714680286.3498764,+2.16529033E-08,23.95,28.97,30.61
1714680288.510132,+2.85916607E-08,23.95,28.97,30.61
1714680291.3496866,+1.96851846E-08,23.95,28.97,30.61
1714680293.1896265,+1.40927387E-08,23.95,28.97,30.61
1714680295.0294447,+2.28957337E-08,23.94,28.97,30.61
1714680297.869271,+3.10772982E-08,23.94,28.97,30.61
1714680299.6992724,+2.57954698E-08,23.94,28.97,30.61
1714680302.5391595,+2.34137174E-08,23.94,28.97,30.61
1714680304.3688416,+2.51740636E-08,23.94,28.97,30.61
1714680307.208568,+1.46105658E-08,23.94,28.97,30.61
1714680309.0385735,+1.85459431E-08,23.94,28.97,30.61
1714680311.8686354,+1.54390609E-08,23.94,28.96,30.61
1714680313.708453,+3.37698202E-08,23.93,28.96,30.61
1714680316.548143,+2.82810624E-08,23.93,28.96,30.61
1714680318.5379987,+2.54846614E-08,23.93,28.96,30.61
1714680321.3774223,+2.23779353E-08,23.93,28.96,30.61
1714680323.5371501,+2.56919792E-08,23.94,28.96,30.61
1714680326.3776155,+3.64626556E-08,23.94,28.96,30.61
1714680328.547232,+2.19635481E-08,23.94,28.96,30.61
1714680331.3869643,+3.12843764E-08,23.94,28.96,30.61
1714680333.5365484,+2.29991077E-08,23.93,28.96,30.61
1714680336.376909,+4.01910012E-08,23.93,28.96,30.61
1714680338.5466816,+2.20671004E-08,23.93,28.96,30.61
1714680341.3864512,+1.90639564E-08,23.93,28.96,30.61
1714680343.5562527,+2.51741639E-08,23.93,28.96,30.61
1714680346.37606,+3.53235136E-08,23.93,28.96,30.61
1714680348.5557733,+2.84880761E-08,23.93,28.96,30.61
1714680351.375927,+2.38275966E-08,23.93,28.95,30.61
1714680353.215747,+2.25849429E-08,23.93,28.95,30.61
1714680355.0455525,+3.53235539E-08,23.92,28.95,30.61
1714680357.8854463,+1.96850745E-08,23.92,28.95,30.61
1714680359.71475,+2.50706192E-08,23.92,28.95,30.61
1714680362.5349593,+2.40350625E-08,23.92,28.95,30.61
1714680364.3747494,+3.55304422E-08,23.93,28.95,30.61
1714680367.2146509,+2.62096507E-08,23.93,28.95,30.61
1714680369.044546,+2.20672984E-08,23.93,28.95,30.61
1714680371.8740904,+2.67277309E-08,23.93,28.95,30.61
1714680373.7044206,+3.11809362E-08,23.93,28.95,30.61
1714680376.5337133,+2.05138514E-08,23.93,28.95,30.61
1714680378.5840986,+2.57954998E-08,23.93,28.95,30.61
1714680381.4135416,+3.28378258E-08,23.93,28.95,30.61
1714680383.5938048,+2.20671358E-08,23.93,28.95,30.61
1714680386.4330251,+2.93165887E-08,23.93,28.95,30.61
1714680388.5932534,+2.86955038E-08,23.93,28.95,30.61
1714680391.4329464,+1.66817391E-08,23.93,28.95,30.61
1714680393.5926464,+2.57955293E-08,23.93,28.95,30.61
1714680396.4327571,+2.37243271E-08,23.93,28.95,30.61
1714680398.6024976,+2.56920570E-08,23.93,28.95,30.61
1714680401.4422154,+2.13424511E-08,23.93,28.95,30.61
1714680403.602102,+2.08246562E-08,23.93,28.95,30.61
1714680406.441779,+2.35171810E-08,23.93,28.95,30.61
1714680408.6120489,+2.67275725E-08,23.93,28.95,30.61
1714680411.4417949,+1.83390050E-08,23.93,28.95,30.61
1714680413.2815874,+2.50706044E-08,23.93,28.95,30.61
1714680415.1213017,+2.06173766E-08,23.94,28.95,30.61
1714680417.9610145,+3.37698772E-08,23.94,28.95,30.61
1714680419.7913196,+2.15494286E-08,23.93,28.95,30.61
1714680422.6308184,+4.44371863E-08,23.93,28.95,30.61
1714680424.4506695,+2.62098587E-08,23.93,28.95,30.61
1714680427.2808952,+2.72453286E-08,23.93,28.95,30.61
1714680429.1104982,+2.63134344E-08,23.93,28.95,30.61
1714680431.9505672,+2.90058098E-08,23.93,28.95,30.61
1714680433.7901993,+1.85460016E-08,23.93,28.95,30.61
1714680436.619817,+2.66237727E-08,23.93,28.95,30.61
1714680438.6399171,+3.06629317E-08,23.93,28.95,30.61
1714680441.479735,+2.97308542E-08,23.93,28.95,30.61
1714680443.6396291,+2.20670818E-08,23.94,28.95,30.61
1714680446.479466,+2.58990934E-08,23.94,28.95,30.61
1714680448.6393256,+2.68309369E-08,23.93,28.95,30.61
1714680451.479073,+2.69344122E-08,23.93,28.95,30.61
1714680453.6490269,+5.60028019E-09,23.93,28.95,30.61
1714680456.4886193,+3.19058395E-08,23.93,28.95,30.61
1714680458.6487074,+2.41384225E-08,23.93,28.95,30.61
1714680461.4881067,+3.47021346E-08,23.93,28.95,30.61
1714680463.647944,+3.00416088E-08,23.93,28.95,30.61
1714680466.4678836,+2.42419266E-08,23.93,28.95,30.61
1714680468.6578562,+2.50706274E-08,23.93,28.95,30.61
1714680471.487633,+2.68311014E-08,23.93,28.95,30.61
1714680473.3274531,+2.54848327E-08,23.93,28.95,30.61
1714680475.167355,+2.60025423E-08,23.93,28.95,30.61
1714680478.0071678,+2.90061032E-08,23.93,28.95,30.61
1714680479.8369696,+2.34134844E-08,23.93,28.95,30.61
1714680482.676342,+2.07209141E-08,23.93,28.95,30.61
1714680484.506283,+2.03062540E-08,23.93,28.95,30.61
1714680487.3467925,+3.86376791E-08,23.93,28.95,30.61
1714680489.176423,+3.21130988E-08,23.92,28.95,30.61
1714680492.0162742,+2.21704889E-08,23.92,28.95,30.61
1714680493.8565717,+2.76597160E-08,23.92,28.95,30.61
1714680496.695761,+3.22163061E-08,23.92,28.95,30.61
1714680498.6856778,+2.64167655E-08,23.92,28.95,30.61
1714680501.5256793,+1.37819923E-08,23.92,28.95,30.61
1714680503.6851187,+3.04558716E-08,23.92,28.95,30.61
1714680506.5256793,+2.45526536E-08,23.92,28.95,30.61
1714680508.6952474,+3.13878148E-08,23.91,28.95,30.61
1714680511.535119,+3.06630542E-08,23.91,28.95,30.61
1714680513.6847527,+2.67275590E-08,23.91,28.95,30.61
1714680516.504338,+2.90059794E-08,23.91,28.95,30.61
1714680518.6945179,+2.50704682E-08,23.92,28.95,30.61
1714680521.5342178,+2.21707669E-08,23.92,28.95,30.61
1714680523.704162,+2.25850268E-08,23.91,28.95,30.61
1714680526.543884,+2.20672932E-08,23.91,28.95,30.61
1714680528.7039273,+3.19060448E-08,23.91,28.95,30.61
